"","X","republican","democrat","place_lat","place_lon"
"20673",863098,1,0,33.63114,-80.926628
"20674",863104,1,0,38.8051145,-77.2369685
"20675",863106,1,0,36.29814,-95.818827
"20676",863107,1,0,36.29814,-95.818827
"20677",863116,1,0,38.8808445,-77.101999
"20678",863123,0,1,32.67821,-83.1738665
"20679",863124,0,1,32.6782075,-83.1738665
"20680",863127,0,1,32.67821,-83.1738665
"20681",863141,1,0,35.828626,-90.696841
"20682",863234,0,1,36.06096,-115.135165
"20683",863236,1,0,34.02079,-118.4119065
"20684",863320,1,0,27.698682,-83.804475
"20685",863336,1,0,41.3870895,-83.645809
"20686",863480,0,1,37.33116,-121.8737305
"20687",863481,0,1,38.9201425,-80.1818345
"20688",863485,0,1,38.969966,-76.510792
"20689",863505,0,1,36.090397,-79.8573635
"20690",863588,1,0,40.44276,-79.6493965
"20691",863653,0,1,38.0033755,-79.420865
"20692",863655,1,0,40.36516,-82.6694675
"20693",863682,1,0,39.51244,-119.827182
"20694",863691,0,1,39.32746,-84.2211045
"20695",863693,1,0,39.699938,-82.993419
"20696",863698,1,0,40.36516,-82.6694675
"20697",863700,0,1,40.1574435,-76.7964465
"20698",863701,0,1,44.90082,-89.5694915
"20699",863702,0,1,44.03328,-88.5653355
"20700",863714,1,0,37.822244,-85.7682405
"20701",863773,1,0,34.7519365,-92.131274
"20702",863934,1,0,34.7519365,-92.131274
"20703",864008,1,0,34.7519365,-92.131274
"20704",864014,1,0,34.75194,-92.131274
"20705",864021,1,0,34.75194,-92.131274
"20706",864044,1,0,34.7519365,-92.131274
"20707",864051,1,0,34.75194,-92.131274
"20708",864127,1,0,34.7519365,-92.131274
"20709",864197,1,0,40.78071,-73.9685415
"20710",864219,1,0,41.7348625,-86.1205405
"20711",864233,0,1,40.780709,-73.9685415
"20712",864234,0,1,40.78071,-73.9685415
"20713",864239,0,1,40.78071,-73.9685415
"20714",864258,1,0,46.8506565,-96.899501
"20715",864260,0,1,46.8506565,-96.899501
"20716",864311,0,1,35.8305215,-85.9785995
"20717",864336,0,1,27.93763,-82.8349015
"20718",864354,1,0,37.26918,-119.3066075
"20719",864396,1,0,47.63033,-122.08813
"20720",864404,1,0,33.29521,-111.7385665
"20721",864419,0,1,34.39758,-119.5123185
"20722",864436,0,1,45.49455,-114.1432625
"20723",864442,0,1,34.02079,-118.4119065
"20724",864480,1,0,34.02079,-118.4119065
"20725",864481,0,1,46.4130975,-117.051966
"20726",864501,0,1,33.5669805,-117.1965255
"20727",864532,0,1,34.02079,-118.4119065
"20728",864566,0,1,36.23291,-115.223125
"20729",864576,0,1,31.793368,-106.4174305
"20730",864608,1,0,37.7357355,-79.354325
"20731",864783,0,1,40.38456,-74.3150235
"20732",864786,0,1,40.38456,-74.3150235
"20733",864805,0,1,37.94884,-122.362414
"20734",864812,0,1,40.78071,-73.9685415
"20735",864895,1,0,43.59803,-116.238001
"20736",864909,0,1,33.40575,-111.7375655
"20737",864913,0,1,29.70759,-95.1170145
"20738",864943,0,1,33.689732,-117.7823605
"20739",864951,0,1,38.76316,-121.3007305
"20740",864962,1,0,26.103362,-80.401725
"20741",864964,0,1,33.73999,-117.8874385
"20742",865034,0,1,32.8198585,-96.7617535
"20743",865039,1,0,32.81986,-96.7617535
"20744",865271,1,0,33.392884,-111.928142
"20745",865350,0,1,40.78071,-73.9685415
"20746",865444,0,1,40.78071,-73.9685415
"20747",865487,0,1,40.78071,-73.9685415
"20748",865708,1,0,28.01217,-82.161782
"20749",865713,1,0,41.63,-87.6865325
"20750",865798,0,1,29.4175,-98.5406515
"20751",865991,1,0,36.129689,-97.0802045
"20752",866029,0,1,35.13352,-89.922029
"20753",866037,0,1,35.05852,-89.692676
"20754",866039,0,1,35.05852,-89.692676
"20755",866143,1,0,38.5105105,-121.453278
"20756",866486,1,0,45.536402,-122.630908
"20757",866502,0,1,45.5364,-122.630908
"20758",866517,0,1,45.5364,-122.630908
"20759",866575,1,0,33.6728455,-78.9946395
"20760",866581,1,0,33.6728455,-78.9946395
"20761",866627,1,0,46.75833,-92.12284
"20762",866643,1,0,34.833736,-82.5700005
"20763",866648,1,0,34.83374,-82.5700005
"20764",866650,1,0,34.83374,-82.5700005
"20765",866655,1,0,34.833736,-82.5700005
"20766",866662,1,0,34.83374,-82.5700005
"20767",866902,1,0,40.773965,-73.946163
"20768",866909,1,0,44.4925995,-73.2257725
"20769",866910,0,1,33.5669805,-117.1965255
"20770",867016,1,0,40.9084135,-73.123936
"20771",867087,1,0,32.92557,-111.7311935
"20772",867232,1,0,32.92557,-111.7311935
"20773",867325,1,0,44.8462,-93.4594295
"20774",867649,1,0,32.57103,-89.876449
"20775",867706,0,1,30.3233455,-97.754724
"20776",867715,0,1,41.83358,-87.732013
"20777",867733,0,1,42.05622,-88.028373
"20778",867742,1,0,27.9965945,-82.442694
"20779",867752,1,0,41.83358,-87.732013
"20780",867755,0,1,47.7735,-122.205946
"20781",867758,1,1,29.4175,-98.5406515
"20782",867768,1,0,31.1688935,-100.0768885
"20783",867769,1,0,31.16889,-100.0768885
"20784",867771,1,0,31.1688935,-100.0768885
"20785",867772,1,0,31.16889,-100.0768885
"20786",867784,1,0,37.6838965,-97.343915
"20787",867843,1,0,35.4828435,-97.552161
"20788",867846,1,0,35.4828435,-97.552161
"20789",867870,1,1,36.21509,-81.657895
"20790",867881,1,0,38.18156,-83.4348345
"20791",867887,0,1,40.36516,-82.6694675
"20792",867982,0,1,32.7417365,-103.147538
"20793",867989,1,0,32.6782075,-83.1738665
"20794",868062,1,0,37.7706565,-122.4359785
"20795",868084,1,0,27.69868,-83.804475
"20796",868086,1,0,39.64921,-119.705631
"20797",868103,1,0,37.26918,-119.3066075
"20798",868105,1,0,37.26918,-119.3066075
"20799",868107,1,0,39.51244,-119.827182
"20800",868108,1,0,39.64921,-119.705631
"20801",868407,0,1,47.59872,-122.333692
"20802",868588,1,0,37.77066,-122.4359785
"20803",868604,0,1,42.394453,-71.2420715
"20804",868614,0,1,40.0239815,-105.2426865
"20805",868616,1,0,41.613146,-87.5520725
"20806",868617,1,0,41.8335845,-87.732013
"20807",868621,0,1,41.74751,-87.837198
"20808",868645,0,1,33.392884,-111.928142
"20809",868681,0,1,32.36415,-86.2447285
"20810",868728,1,0,34.1682535,-111.931711
"20811",868740,0,1,40.78071,-73.9685415
"20812",868749,1,0,40.780709,-73.9685415
"20813",868825,1,0,37.2691755,-119.3066075
"20814",868956,1,1,41.00154,-76.453132
"20815",869114,1,0,41.00154,-76.453132
"20816",869175,0,1,41.1179365,-77.604684
"20817",869188,0,1,41.00154,-76.453132
"20818",869214,1,0,41.00154,-76.453132
"20819",869219,1,0,41.00154,-76.453132
"20820",869239,0,1,39.284713,-76.620482
"20821",869272,1,0,47.61482,-122.3306025
"20822",869316,1,0,27.99659,-82.442694
"20823",869356,1,0,32.67821,-83.1738665
"20824",869365,0,1,44.9415155,-93.1056485
"20825",869433,1,0,35.4828435,-97.552161
"20826",869448,1,0,32.53905,-92.201688
"20827",869465,0,1,46.44186,-93.3613205
"20828",869502,1,0,33.81132,-84.5634145
"20829",869561,0,1,32.67821,-83.1738665
"20830",869567,0,1,33.81132,-84.5634145
"20831",869619,0,1,29.791,-95.169832
"20832",869650,0,1,40.00487,-75.117998
"20833",869744,0,1,47.61482,-122.3306025
"20834",869957,1,0,35.1705,-79.861034
"20835",869961,1,0,35.1704985,-79.861034
"20836",869976,1,0,35.1704985,-79.861034
"20837",869984,1,0,35.1705,-79.861034
"20838",869988,1,0,35.71295,-79.809521
"20839",869994,1,0,33.28245,-111.8808735
"20840",870026,0,1,41.01671,-73.9846835
"20841",870027,0,1,41.01671,-73.9846835
"20842",870104,1,0,32.8198585,-96.7617535
"20843",870108,1,0,38.8986,-77.0143985
"20844",870113,0,1,39.7393,-89.2665075
"20845",870165,1,0,39.00843,-94.7901975
"20846",870206,1,0,38.30456,-92.4367735
"20847",870225,0,1,39.00843,-94.7901975
"20848",870521,0,1,38.7246345,-89.967978
"20849",870588,0,1,37.9911125,-84.205795
"20850",870637,0,1,39.71356,-104.9220935
"20851",870805,0,1,32.24651,-110.940358
"20852",870810,0,1,32.2323075,-110.9933315
"20853",870819,0,1,32.2323075,-110.9933315
"20854",870829,0,1,32.2323075,-110.9933315
"20855",870986,1,0,41.5818535,-84.589428
"20856",871158,1,0,42.81512,-82.754011
"20857",871222,1,0,38.00338,-79.420865
"20858",871323,0,1,39.34693,-84.550064
"20859",871359,0,1,38.3045585,-92.4367735
"20860",871378,0,1,36.129689,-97.0802045
"20861",871478,0,1,34.134925,-117.294096
"20862",871479,0,1,34.134925,-117.294096
"20863",871492,1,0,36.9637405,-120.063829
"20864",871495,1,0,34.59043,-118.1547255
"20865",871501,0,1,33.64665,-112.379447
"20866",871590,1,0,42.636248,-71.326858
"20867",871598,1,0,35.83052,-85.9785995
"20868",871690,1,0,42.25715,-89.0175665
"20869",871716,1,0,36.0871685,-80.244984
"20870",871723,1,0,38.561722,-121.469664
"20871",871888,1,0,34.0207895,-118.4119065
"20872",871900,1,0,18.38417,-66.058368
"20873",871948,0,1,40.78071,-73.9685415
"20874",871950,0,1,40.78071,-73.9685415
"20875",872055,1,0,40.78071,-73.9685415
"20876",872086,1,0,38.56172,-121.469664
"20877",872087,1,0,38.56172,-121.469664
"20878",872088,1,0,38.56172,-121.469664
"20879",872089,1,0,38.56172,-121.469664
"20880",872109,1,0,29.8385,-95.4464865
"20881",872121,1,0,35.1335205,-89.922029
"20882",872151,1,0,39.7393005,-89.2665075
"20883",872155,1,0,39.7393005,-89.2665075
"20884",872156,1,1,42.746617,-75.770041
"20885",872206,1,0,47.5978565,-122.149768
"20886",872578,1,0,41.50073,-99.6809025
"20887",872579,1,0,41.50073,-99.6809025
"20888",872595,0,1,42.780616,-71.516964
"20889",872920,1,0,31.0922655,-87.054728
"20890",872931,1,0,31.0922655,-87.054728
"20891",872932,1,0,31.0922655,-87.054728
"20892",873807,1,0,32.863917,-96.961483
"20893",873829,1,0,44.16514,-93.9992845
"20894",873834,1,0,39.15919,-75.5178975
"20895",873888,1,0,37.2691755,-119.3066075
"20896",873959,1,0,32.810012,-117.104989
"20897",873962,0,1,32.810012,-117.104989
"20898",873963,0,1,32.810012,-117.104989
"20899",873970,0,1,32.810012,-117.104989
"20900",873977,1,0,32.810012,-117.104989
"20901",873993,0,1,29.8385,-95.4464865
"20902",874064,1,0,47.61482,-122.3306025
"20903",874066,1,0,47.61482,-122.3306025
"20904",874067,0,1,47.61482,-122.3306025
"20905",874068,1,0,47.61482,-122.3306025
"20906",874147,1,0,41.003993,-75.178846
"20907",874150,1,0,41.03417,-75.241348
"20908",874607,1,0,32.57103,-89.876449
"20909",874658,1,0,33.8648365,-118.3972225
"20910",874891,0,1,42.74662,-75.770041
"20911",874959,0,1,41.40812,-73.4729785
"20912",874979,1,0,33.692542,-117.9987325
"20913",875032,0,1,47.63593,-122.628706
"20914",875328,1,0,33.40575,-111.7375655
"20915",875338,0,1,47.61482,-122.3306025
"20916",875340,0,1,47.61482,-122.3306025
"20917",875429,1,0,33.92192,-117.21792
"20918",876476,0,1,35.99098,-78.8954405
"20919",876480,0,1,35.99098,-78.8954405
"20920",876481,0,1,35.99098,-78.8954405
"20921",876484,0,1,35.99098,-78.8954405
"20922",876485,0,1,35.99098,-78.8954405
"20923",876518,0,1,39.2168,-84.51296
"20924",876610,1,0,39.7393,-89.2665075
"20925",876825,1,0,42.48158,-83.494088
"20926",877010,1,0,36.1956895,-119.340256
"20927",877036,1,0,40.115085,-88.200334
"20928",877091,0,1,34.68499,-79.1834675
"20929",877096,1,0,34.68499,-79.1834675
"20930",877098,0,1,35.1705,-79.861034
"20931",877480,1,0,38.7936215,-77.277155
"20932",877689,0,1,33.50102,-117.1195165
"20933",877737,1,0,41.11794,-77.604684
"20934",877740,1,0,42.99446,-83.72561
"20935",877968,0,1,40.67088,-73.8311875
"20936",877969,1,0,29.838495,-95.4464865
"20937",878042,1,0,42.31367,-71.0887125
"20938",878047,0,1,42.5658565,-71.269559
"20939",878050,1,0,42.56586,-71.269559
"20940",878051,1,0,42.56586,-71.269559
"20941",878129,1,0,37.2691755,-119.3066075
"20942",878250,1,0,37.031626,-88.641304
"20943",878321,1,0,37.98654,-122.5207275
"20944",878496,0,1,30.42603,-89.069133
"20945",878828,0,1,42.9564115,-85.6411415
"20946",878869,0,1,40.3651595,-82.6694675
"20947",878873,0,1,35.83052,-85.9785995
"20948",878931,0,1,38.88084,-77.101999
"20949",878940,0,1,38.864,-77.052698
"20950",878947,1,0,39.981749,-76.8352265
"20951",878953,1,0,39.981749,-76.8352265
"20952",879064,1,0,32.8198585,-96.7617535
"20953",879264,0,1,34.0207895,-118.4119065
"20954",879351,1,0,32.81001,-117.104989
"20955",879370,1,0,39.22389,-84.6627315
"20956",879931,1,0,29.8385,-95.4464865
"20957",879979,1,0,37.288445,-80.0671055
"20958",880060,1,0,36.116085,-115.291332
"20959",880071,1,0,38.50215,-117.0226945
"20960",880157,0,1,44.90082,-89.5694915
"20961",880227,1,0,41.83358,-87.732013
"20962",880664,1,0,40.520057,-75.780934
"20963",880679,1,0,35.48284,-97.552161
"20964",880756,1,0,33.90725,-118.0767455
"20965",880760,1,0,33.90725,-118.0767455
"20966",880762,1,0,33.9072505,-118.0767455
"20967",880763,0,1,33.90725,-118.0767455
"20968",880776,0,1,37.7588,-122.2784865
"20969",880777,1,0,26.7219,-80.1226195
"20970",880802,0,1,33.7671945,-84.433106
"20971",880826,1,0,32.4757815,-96.9655845
"20972",880828,1,0,32.4757815,-96.9655845
"20973",880829,1,0,47.5978565,-122.149768
"20974",880868,1,0,38.77966,-90.702644
"20975",880870,1,0,38.79944,-90.3293255
"20976",881041,1,0,40.07304,-74.7243235
"20977",881107,1,0,40.07304,-74.7243235
"20978",881132,1,0,40.07304,-74.7243235
"20979",881139,1,0,40.07304,-74.7243235
"20980",881141,1,0,40.07304,-74.7243235
"20981",881145,1,0,40.07304,-74.7243235
"20982",881152,1,0,40.07304,-74.7243235
"20983",881159,1,0,40.07304,-74.7243235
"20984",881188,1,0,40.07304,-74.7243235
"20985",881203,1,0,40.07304,-74.7243235
"20986",881220,1,0,40.07304,-74.7243235
"20987",881222,1,0,40.07304,-74.7243235
"20988",881223,1,0,40.07304,-74.7243235
"20989",881227,1,0,40.07304,-74.7243235
"20990",881237,1,0,40.07304,-74.7243235
"20991",881246,1,0,40.07304,-74.7243235
"20992",881268,1,1,40.07304,-74.7243235
"20993",881269,1,0,40.07304,-74.7243235
"20994",881305,1,0,40.07304,-74.7243235
"20995",881317,1,0,40.07304,-74.7243235
"20996",881331,1,0,40.07304,-74.7243235
"20997",881335,1,0,40.07304,-74.7243235
"20998",881336,1,0,40.07304,-74.7243235
"20999",881351,1,0,40.07304,-74.7243235
"21000",881369,1,0,40.07304,-74.7243235
"21001",881388,1,0,40.07304,-74.7243235
"21002",881401,1,0,40.07304,-74.7243235
"21003",881408,1,0,40.07304,-74.7243235
"21004",881433,1,0,40.07304,-74.7243235
"21005",881558,0,1,40.431389,-79.9806895
"21006",881609,1,0,45.06373,-93.3162525
"21007",881828,1,1,41.88972,-87.942283
"21008",881866,1,0,39.512436,-119.827182
"21009",881880,0,1,41.50075,-72.757385
"21010",881887,0,1,40.67088,-73.8311875
"21011",881993,1,0,45.00118,-86.2705395
"21012",881994,1,0,42.3527865,-83.099288
"21013",882010,0,1,29.4175,-98.5406515
"21014",882073,1,0,32.67821,-83.1738665
"21015",882168,1,1,27.69868,-83.804475
"21016",882281,1,0,27.69868,-83.804475
"21017",882287,0,1,27.69868,-83.804475
"21018",882311,1,0,27.69868,-83.804475
"21019",882352,1,0,27.69868,-83.804475
"21020",882733,1,0,41.2731705,-72.957097
"21021",882738,1,0,35.1704985,-79.861034
"21022",882770,1,1,41.2430865,-81.8300175
"21023",882771,1,0,33.295215,-111.7385665
"21024",882796,1,0,32.6782075,-83.1738665
"21025",882801,1,0,27.875499,-82.255532
"21026",882803,0,1,42.90642,-83.633752
"21027",882833,1,0,34.04935,-118.132071
"21028",882839,0,1,41.83358,-87.732013
"21029",882894,1,0,27.69868,-83.804475
"21030",882896,1,0,27.69868,-83.804475
"21031",882980,1,0,27.69868,-83.804475
"21032",883044,1,0,27.69868,-83.804475
"21033",883062,1,0,27.69868,-83.804475
"21034",883078,1,0,32.70185,-97.1356375
"21035",883088,1,0,33.5800815,-85.0690195
"21036",883183,1,1,35.9824705,-83.9638415
"21037",883242,1,0,38.92014,-80.1818345
"21038",883289,0,1,42.35279,-83.099288
"21039",883293,1,0,33.80917,-118.1567105
"21040",883294,1,0,33.6311395,-80.926628
"21041",883319,0,1,36.4309735,-119.8617915
"21042",883328,1,0,31.1688935,-100.0768885
"21043",883356,1,1,26.15037,-80.1491725
"21044",883406,1,0,38.1799225,-122.2568425
"21045",883408,1,0,38.1799225,-122.2568425
"21046",883566,0,1,34.07334,-84.2801945
"21047",883567,1,1,34.073344,-84.2801945
"21048",883570,1,0,32.6782075,-83.1738665
"21049",883572,1,0,32.6782075,-83.1738665
"21050",883573,1,0,32.6782075,-83.1738665
"21051",883574,1,0,33.846765,-84.515786
"21052",883575,1,0,34.073344,-84.2801945
"21053",883576,1,0,34.073344,-84.2801945
"21054",883577,0,1,33.84676,-84.515786
"21055",883579,1,0,32.6782075,-83.1738665
"21056",883581,1,0,32.6782075,-83.1738665
"21057",883584,1,0,33.84676,-84.515786
"21058",883585,1,0,33.84676,-84.515786
"21059",883587,1,1,32.6782075,-83.1738665
"21060",883588,0,1,32.6782075,-83.1738665
"21061",883590,0,1,32.6782075,-83.1738665
"21062",883591,1,0,32.6782075,-83.1738665
"21063",883592,0,1,32.6782075,-83.1738665
"21064",883593,1,0,32.6782075,-83.1738665
"21065",883607,0,1,41.49594,-81.705467
"21066",883652,0,1,36.20001,-86.791549
"21067",883653,0,1,33.5528625,-112.1246765
"21068",883676,0,1,35.20906,-80.8467855
"21069",883695,1,0,33.320405,-117.31739
"21070",883706,0,1,32.7799665,-97.2859135
"21071",883708,1,0,34.134925,-117.294096
"21072",883759,0,1,40.780709,-73.9685415
"21073",883785,1,0,40.07304,-74.7243235
"21074",883798,1,0,32.633767,-117.022463
"21075",884252,0,1,39.57713,-104.8646225
"21076",884271,1,0,38.00338,-79.420865
"21077",884485,0,1,33.8091715,-118.1567105
"21078",885304,1,0,33.921924,-117.21792
"21079",885356,1,0,33.29521,-111.7385665
"21080",885599,1,0,45.00118,-86.2705395
"21081",885644,1,0,45.00118,-86.2705395
"21082",885836,1,0,45.00118,-86.2705395
"21083",885847,1,0,45.00118,-86.2705395
"21084",885880,1,0,45.00118,-86.2705395
"21085",886065,1,0,39.492245,-86.053356
"21086",886094,1,0,33.66805,-116.2781615
"21087",886099,1,0,33.66805,-116.2781615
"21088",886102,1,0,33.66805,-116.2781615
"21089",886113,1,0,33.66805,-116.2781615
"21090",886115,1,0,33.66805,-116.2781615
"21091",886140,1,0,33.66805,-116.2781615
"21092",886146,1,0,33.66805,-116.2781615
"21093",886153,1,0,33.6680455,-116.2781615
"21094",886168,1,0,33.66805,-116.2781615
"21095",886194,1,0,33.6680455,-116.2781615
"21096",886196,1,0,33.66805,-116.2781615
"21097",886204,1,0,33.66805,-116.2781615
"21098",886210,1,0,33.6680455,-116.2781615
"21099",886214,1,0,33.66805,-116.2781615
"21100",886221,1,0,33.66805,-116.2781615
"21101",886235,1,0,33.66805,-116.2781615
"21102",886240,1,0,33.6680455,-116.2781615
"21103",886245,1,0,33.66805,-116.2781615
"21104",886247,1,0,33.66805,-116.2781615
"21105",886251,1,0,33.66805,-116.2781615
"21106",886301,1,0,33.6680455,-116.2781615
"21107",886302,1,0,33.66805,-116.2781615
"21108",886316,1,0,33.6680455,-116.2781615
"21109",886335,1,0,33.66805,-116.2781615
"21110",886353,1,0,33.66805,-116.2781615
"21111",886354,1,0,33.66805,-116.2781615
"21112",886381,1,0,33.66805,-116.2781615
"21113",886388,1,0,33.66805,-116.2781615
"21114",886390,1,0,33.66805,-116.2781615
"21115",886398,1,0,33.66805,-116.2781615
"21116",886401,1,0,33.66805,-116.2781615
"21117",886402,1,0,33.66805,-116.2781615
"21118",886450,1,0,33.66805,-116.2781615
"21119",886456,0,1,33.66805,-116.2781615
"21120",886473,1,0,33.66805,-116.2781615
"21121",886480,1,0,33.66805,-116.2781615
"21122",886492,1,0,33.66805,-116.2781615
"21123",886499,1,0,33.66805,-116.2781615
"21124",886505,1,0,33.66805,-116.2781615
"21125",886513,1,1,33.6680455,-116.2781615
"21126",886540,1,1,33.66805,-116.2781615
"21127",886558,1,0,33.6680455,-116.2781615
"21128",886561,1,0,33.6680455,-116.2781615
"21129",886575,1,0,33.66805,-116.2781615
"21130",886580,1,0,33.66805,-116.2781615
"21131",886583,1,0,33.66805,-116.2781615
"21132",886585,1,1,33.6680455,-116.2781615
"21133",886644,1,0,33.66805,-116.2781615
"21134",886648,1,0,33.66805,-116.2781615
"21135",886661,1,0,33.66805,-116.2781615
"21136",886668,1,0,33.66805,-116.2781615
"21137",886674,1,0,33.6680455,-116.2781615
"21138",886686,1,0,33.66805,-116.2781615
"21139",886703,1,0,33.6680455,-116.2781615
"21140",886707,1,0,33.66805,-116.2781615
"21141",886737,1,0,33.66805,-116.2781615
"21142",886760,1,0,33.66805,-116.2781615
"21143",886778,1,0,33.6680455,-116.2781615
"21144",886790,1,0,33.6680455,-116.2781615
"21145",886804,1,0,33.66805,-116.2781615
"21146",886808,1,0,33.66805,-116.2781615
"21147",886814,1,0,33.6680455,-116.2781615
"21148",886992,0,1,33.12036,-117.0723185
"21149",886995,1,0,33.12036,-117.0723185
"21150",886998,0,1,41.83358,-87.732013
"21151",887009,1,0,32.958255,-96.9827885
"21152",887049,0,1,42.478737,-70.966855
"21153",887182,1,1,38.653771,-90.247824
"21154",887198,1,0,42.58927,-87.883405
"21155",887215,1,0,27.300765,-80.3452625
"21156",887267,0,1,37.331159,-121.8737305
"21157",887293,1,0,28.21625,-82.7583705
"21158",887308,1,0,28.21625,-82.7583705
"21159",887316,1,0,28.21625,-82.7583705
"21160",887322,1,0,28.2162505,-82.7583705
"21161",887342,1,0,28.21625,-82.7583705
"21162",887344,1,0,28.21625,-82.7583705
"21163",887352,1,0,28.21625,-82.7583705
"21164",887354,1,0,28.21625,-82.7583705
"21165",887355,1,0,28.21625,-82.7583705
"21166",887367,1,0,28.21625,-82.7583705
"21167",887370,1,0,28.2135,-82.7163125
"21168",887386,1,0,28.21625,-82.7583705
"21169",887394,1,0,28.21625,-82.7583705
"21170",887402,1,0,28.2162505,-82.7583705
"21171",887408,1,0,28.21625,-82.7583705
"21172",887411,1,0,28.21625,-82.7583705
"21173",887413,1,0,28.2162505,-82.7583705
"21174",887422,1,0,28.21625,-82.7583705
"21175",887423,1,0,28.2162505,-82.7583705
"21176",887427,1,0,28.21625,-82.7583705
"21177",887437,1,0,28.21625,-82.7583705
"21178",887438,1,0,28.21625,-82.7583705
"21179",887445,1,0,28.21625,-82.7583705
"21180",887449,1,0,28.21625,-82.7583705
"21181",887457,1,0,28.21625,-82.7583705
"21182",887473,1,0,28.21625,-82.7583705
"21183",887474,1,0,28.21625,-82.7583705
"21184",887475,1,0,28.21625,-82.7583705
"21185",887478,1,0,28.21625,-82.7583705
"21186",887480,1,0,28.21625,-82.7583705
"21187",887522,1,0,32.34271,-111.032309
"21188",887532,1,0,34.118083,-83.996731
"21189",887533,1,0,32.67821,-83.1738665
"21190",887535,1,0,33.9563835,-83.3997795
"21191",887547,1,0,27.698682,-83.804475
"21192",887549,0,1,41.4959395,-81.705467
"21193",887562,0,1,36.1622,-80.1568975
"21194",887578,1,0,36.1622,-80.1568975
"21195",887585,0,1,41.0262,-73.754737
"21196",887670,1,0,38.898603,-77.0143985
"21197",887676,0,1,38.99794,-105.5508905
"21198",887708,0,1,33.55286,-112.1246765
"21199",887759,0,1,32.67821,-83.1738665
"21200",887801,0,1,27.698682,-83.804475
"21201",887810,0,1,41.56426,-93.774755
"21202",887813,1,0,42.29286,-87.912054
"21203",887864,1,0,29.417501,-98.5406515
"21204",887952,1,0,40.3651595,-82.6694675
"21205",887953,0,1,34.9386845,-82.239422
"21206",888149,0,1,30.291623,-97.7463495
"21207",888183,0,1,32.57103,-89.876449
"21208",888217,0,1,37.55248,-122.3154215
"21209",888219,1,0,41.029925,-74.055345
"21210",888240,1,0,37.980826,-121.3004255
"21211",888273,0,1,33.40575,-111.7375655
"21212",888564,0,1,42.3136695,-71.0887125
"21213",888571,1,0,42.47749,-83.7289515
"21214",888612,1,0,29.8385,-95.4464865
"21215",888614,1,0,41.086917,-85.1700515
"21216",888624,1,0,32.67821,-83.1738665
"21217",888642,1,0,32.67821,-83.1738665
"21218",888644,1,0,32.6782075,-83.1738665
"21219",888645,1,0,32.67821,-83.1738665
"21220",888646,1,0,32.67821,-83.1738665
"21221",888647,0,1,32.67821,-83.1738665
"21222",888648,1,0,32.6782075,-83.1738665
"21223",888649,1,1,32.67821,-83.1738665
"21224",888662,1,0,32.67821,-83.1738665
"21225",888965,0,1,34.02079,-118.4119065
"21226",888980,1,0,40.3651595,-82.6694675
"21227",889229,1,0,42.95641,-85.6411415
"21228",889238,0,1,43.136662,-70.9287375
"21229",889405,1,1,32.22093,-110.764184
"21230",889589,1,0,32.22093,-110.764184
"21231",889637,1,0,32.22093,-110.764184
"21232",889652,1,1,32.22093,-110.764184
"21233",889853,1,0,32.81001,-117.104989
"21234",889858,1,0,27.47397,-82.573675
"21235",889935,0,1,34.02079,-118.4119065
"21236",889955,1,0,31.1688935,-100.0768885
"21237",889961,1,0,31.1688935,-100.0768885
"21238",889972,1,0,31.1688935,-100.0768885
"21239",889973,1,0,31.16889,-100.0768885
"21240",889976,1,0,31.16889,-100.0768885
"21241",889979,1,0,31.16889,-100.0768885
"21242",889992,1,0,31.1688935,-100.0768885
"21243",889996,1,0,29.668301,-95.158936
"21244",890008,0,1,31.1688935,-100.0768885
"21245",890011,0,1,31.16889,-100.0768885
"21246",890018,1,0,31.16889,-100.0768885
"21247",890022,1,0,31.1688935,-100.0768885
"21248",890028,1,0,31.1688935,-100.0768885
"21249",890029,1,0,29.8385,-95.4464865
"21250",890031,1,0,31.16889,-100.0768885
"21251",890034,1,0,31.1688935,-100.0768885
"21252",890038,1,0,31.1688935,-100.0768885
"21253",890066,1,0,39.8679805,-75.1289445
"21254",890071,1,0,39.8679805,-75.1289445
"21255",890113,1,0,39.8679805,-75.1289445
"21256",890128,1,0,39.8679805,-75.1289445
"21257",890129,1,0,39.86798,-75.1289445
"21258",890132,1,0,39.8679805,-75.1289445
"21259",890133,1,0,39.8679805,-75.1289445
"21260",890140,1,0,39.8679805,-75.1289445
"21261",890164,1,0,39.8679805,-75.1289445
"21262",890180,1,0,39.86798,-75.1289445
"21263",890182,1,0,39.8679805,-75.1289445
"21264",890200,1,0,39.8679805,-75.1289445
"21265",890208,0,1,39.86798,-75.1289445
"21266",890267,1,0,39.8679805,-75.1289445
"21267",890320,0,1,45.212448,-123.191617
"21268",890403,1,0,40.0048655,-75.117998
"21269",890420,1,0,40.29511,-111.6964685
"21270",890439,0,1,37.7706565,-122.4359785
"21271",890447,1,0,42.25612,-71.02134
"21272",890497,1,1,40.78071,-73.9685415
"21273",890499,0,1,39.907895,-75.057703
"21274",890511,0,1,40.78071,-73.9685415
"21275",890520,1,1,40.78071,-73.9685415
"21276",890532,0,1,40.7056,-73.977717
"21277",890537,0,1,40.85035,-73.8494415
"21278",890566,0,1,40.780709,-73.9685415
"21279",890580,0,1,40.78071,-73.9685415
"21280",890583,0,1,39.907895,-75.057703
"21281",890585,1,0,25.78235,-80.2333285
"21282",890604,0,1,41.51956,-88.1425115
